TREATMENT_MONTH,GEOGRAPHY_CODE,GEOGRAPHY_NAME,AGE,TREATMENT_CHARGE_BAND,VALUE,STATUS
202307,QMJ,North Central London ICB,Child,Band 2a,4119,Final
202307,QMJ,North Central London ICB,Child,Band 2b,1975,Final
202307,QMJ,North Central London ICB,Child,Band 2c,42,Final
202307,QMJ,North Central London ICB,Child,Band 3,185,Final
202307,QMJ,North Central London ICB,Child,Other,51,Final
202307,QMJ,North Central London ICB,Child,Urgent Treatment,1138,Final
202307,QMM,Norfolk and Waveney ICB,Adult,Band 1,15592,Final
202307,QMM,Norfolk and Waveney ICB,Adult,Band 2,73,Final
202307,QMM,Norfolk and Waveney ICB,Adult,Band 2a,5678,Final
202307,QMM,Norfolk and Waveney ICB,Adult,Band 2b,1747,Final
202307,QMM,Norfolk and Waveney ICB,Adult,Band 2c,123,Final
202307,QMM,Norfolk and Waveney ICB,Adult,Band 3,1517,Final
202307,QMM,Norfolk and Waveney ICB,Adult,Other,261,Final
202307,QMM,Norfolk and Waveney ICB,Adult,Urgent Treatment,3275,Final
202307,QMM,Norfolk and Waveney ICB,All,Band 1,24408,Final
202307,QMM,Norfolk and Waveney ICB,All,Band 2,99,Final
202307,QMM,Norfolk and Waveney ICB,All,Band 2a,7231,Final
202307,QMM,Norfolk and Waveney ICB,All,Band 2b,2294,Final
202307,QMM,Norfolk and Waveney ICB,All,Band 2c,132,Final
202307,QMM,Norfolk and Waveney ICB,All,Band 3,1599,Final
202307,QMM,Norfolk and Waveney ICB,All,Other,262,Final
202307,QMM,Norfolk and Waveney ICB,All,Urgent Treatment,3745,Final
202307,QMM,Norfolk and Waveney ICB,Child,Band 1,8816,Final
202307,QMM,Norfolk and Waveney ICB,Child,Band 2,26,Final
202307,QMM,Norfolk and Waveney ICB,Child,Band 2a,1553,Final
202307,QMM,Norfolk and Waveney ICB,Child,Band 2b,547,Final
202307,QMM,Norfolk and Waveney ICB,Child,Band 2c,9,Final
202307,QMM,Norfolk and Waveney ICB,Child,Band 3,82,Final
202307,QMM,Norfolk and Waveney ICB,Child,Other,1,Final
202307,QMM,Norfolk and Waveney ICB,Child,Urgent Treatment,470,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Band 1,23982,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Band 2,43,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Band 2a,9568,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Band 2b,2613,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Band 2c,149,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Band 3,2225,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Other,197,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Urgent Treatment,4710,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,All,Band 1,37708,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,All,Band 2,47,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,All,Band 2a,12464,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,All,Band 2b,3770,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,All,Band 2c,164,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,All,Band 3,2320,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,All,Other,201,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,All,Urgent Treatment,5630,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Band 1,13726,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Band 2,4,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Band 2a,2896,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Band 2b,1157,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Band 2c,15,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Band 3,95,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Other,4,Final
202307,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Urgent Treatment,920,Final
202307,QNQ,Frimley ICB,Adult,Band 1,12794,Final
202307,QNQ,Frimley ICB,Adult,Band 2,11,Final
202307,QNQ,Frimley ICB,Adult,Band 2a,4615,Final
202307,QNQ,Frimley ICB,Adult,Band 2b,1583,Final
202307,QNQ,Frimley ICB,Adult,Band 2c,111,Final
202307,QNQ,Frimley ICB,Adult,Band 3,1314,Final
202307,QNQ,Frimley ICB,Adult,Other,63,Final
202307,QNQ,Frimley ICB,Adult,Urgent Treatment,3498,Final
202307,QNQ,Frimley ICB,All,Band 1,22358,Final
202307,QNQ,Frimley ICB,All,Band 2,11,Final
202307,QNQ,Frimley ICB,All,Band 2a,6763,Final
202307,QNQ,Frimley ICB,All,Band 2b,2352,Final
202307,QNQ,Frimley ICB,All,Band 2c,120,Final
202307,QNQ,Frimley ICB,All,Band 3,1404,Final
202307,QNQ,Frimley ICB,All,Other,65,Final
202307,QNQ,Frimley ICB,All,Urgent Treatment,4176,Final
202307,QNQ,Frimley ICB,Child,Band 1,9564,Final
202307,QNQ,Frimley ICB,Child,Band 2a,2148,Final
202307,QNQ,Frimley ICB,Child,Band 2b,769,Final
202307,QNQ,Frimley ICB,Child,Band 2c,9,Final
202307,QNQ,Frimley ICB,Child,Band 3,90,Final
202307,QNQ,Frimley ICB,Child,Other,2,Final
202307,QNQ,Frimley ICB,Child,Urgent Treatment,678,Final
202307,QNX,Sussex ICB,Adult,Band 1,29874,Final
202307,QNX,Sussex ICB,Adult,Band 2,46,Final
202307,QNX,Sussex ICB,Adult,Band 2a,11047,Final
202307,QNX,Sussex ICB,Adult,Band 2b,3245,Final
202307,QNX,Sussex ICB,Adult,Band 2c,201,Final
202307,QNX,Sussex ICB,Adult,Band 3,3406,Final
202307,QNX,Sussex ICB,Adult,Other,158,Final
202307,QNX,Sussex ICB,Adult,Urgent Treatment,6827,Final
202307,QNX,Sussex ICB,All,Band 1,48002,Final
202307,QNX,Sussex ICB,All,Band 2,85,Final
202307,QNX,Sussex ICB,All,Band 2a,15084,Final
202307,QNX,Sussex ICB,All,Band 2b,4553,Final
202307,QNX,Sussex ICB,All,Band 2c,223,Final
202307,QNX,Sussex ICB,All,Band 3,3568,Final
202307,QNX,Sussex ICB,All,Other,163,Final
202307,QNX,Sussex ICB,All,Urgent Treatment,7934,Final
202307,QNX,Sussex ICB,Child,Band 1,18128,Final
202307,QNX,Sussex ICB,Child,Band 2,39,Final
202307,QNX,Sussex ICB,Child,Band 2a,4037,Final
202307,QNX,Sussex ICB,Child,Band 2b,1308,Final
202307,QNX,Sussex ICB,Child,Band 2c,22,Final
202307,QNX,Sussex ICB,Child,Band 3,162,Final
202307,QNX,Sussex ICB,Child,Other,5,Final
202307,QNX,Sussex ICB,Child,Urgent Treatment,1107,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Band 1,9980,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Band 2,18,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Band 2a,3852,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Band 2b,942,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Band 2c,46,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Band 3,1002,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Other,128,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Urgent Treatment,2227,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",All,Band 1,16489,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",All,Band 2,23,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",All,Band 2a,5090,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",All,Band 2b,1303,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",All,Band 2c,52,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",All,Band 3,1068,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",All,Other,130,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",All,Urgent Treatment,2623,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Child,Band 1,6509,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Child,Band 2,5,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Child,Band 2a,1238,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Child,Band 2b,361,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Child,Band 2c,6,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Child,Band 3,66,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Child,Other,2,Final
202307,QOC,"Shropshire, Telford and Wrekin ICB",Child,Urgent Treatment,396,Final
202307,QOP,Greater Manchester ICB,Adult,Band 1,59443,Final
202307,QOP,Greater Manchester ICB,Adult,Band 2,117,Final
202307,QOP,Greater Manchester ICB,Adult,Band 2a,26559,Final
202307,QOP,Greater Manchester ICB,Adult,Band 2b,7297,Final
202307,QOP,Greater Manchester ICB,Adult,Band 2c,411,Final
202307,QOP,Greater Manchester ICB,Adult,Band 3,7031,Final
202307,QOP,Greater Manchester ICB,Adult,Other,558,Final
202307,QOP,Greater Manchester ICB,Adult,Urgent Treatment,19416,Final
202307,QOP,Greater Manchester ICB,All,Band 1,103025,Final
202307,QOP,Greater Manchester ICB,All,Band 2,176,Final
202307,QOP,Greater Manchester ICB,All,Band 2a,35670,Final
202307,QOP,Greater Manchester ICB,All,Band 2b,11266,Final
202307,QOP,Greater Manchester ICB,All,Band 2c,478,Final
202307,QOP,Greater Manchester ICB,All,Band 3,7313,Final
202307,QOP,Greater Manchester ICB,All,Other,575,Final
202307,QOP,Greater Manchester ICB,All,Urgent Treatment,23111,Final
202307,QOP,Greater Manchester ICB,Child,Band 1,43582,Final
202307,QOP,Greater Manchester ICB,Child,Band 2,59,Final
202307,QOP,Greater Manchester ICB,Child,Band 2a,9111,Final
202307,QOP,Greater Manchester ICB,Child,Band 2b,3969,Final
202307,QOP,Greater Manchester ICB,Child,Band 2c,67,Final
202307,QOP,Greater Manchester ICB,Child,Band 3,282,Final
202307,QOP,Greater Manchester ICB,Child,Other,17,Final
202307,QOP,Greater Manchester ICB,Child,Urgent Treatment,3695,Final
202307,QOQ,Humber and North Yorkshire ICB,Adult,Band 1,31071,Final
202307,QOQ,Humber and North Yorkshire ICB,Adult,Band 2,132,Final
202307,QOQ,Humber and North Yorkshire ICB,Adult,Band 2a,12514,Final
202307,QOQ,Humber and North Yorkshire ICB,Adult,Band 2b,3198,Final
202307,QOQ,Humber and North Yorkshire ICB,Adult,Band 2c,191,Final
202307,QOQ,Humber and North Yorkshire ICB,Adult,Band 3,2505,Final
202307,QOQ,Humber and North Yorkshire ICB,Adult,Other,336,Final
202307,QOQ,Humber and North Yorkshire ICB,Adult,Urgent Treatment,7660,Final
202307,QOQ,Humber and North Yorkshire ICB,All,Band 1,50282,Final
202307,QOQ,Humber and North Yorkshire ICB,All,Band 2,162,Final
202307,QOQ,Humber and North Yorkshire ICB,All,Band 2a,15901,Final
202307,QOQ,Humber and North Yorkshire ICB,All,Band 2b,4363,Final
202307,QOQ,Humber and North Yorkshire ICB,All,Band 2c,210,Final
202307,QOQ,Humber and North Yorkshire ICB,All,Band 3,2597,Final
202307,QOQ,Humber and North Yorkshire ICB,All,Other,341,Final
202307,QOQ,Humber and North Yorkshire ICB,All,Urgent Treatment,8846,Final
202307,QOQ,Humber and North Yorkshire ICB,Child,Band 1,19211,Final
202307,QOQ,Humber and North Yorkshire ICB,Child,Band 2,30,Final
202307,QOQ,Humber and North Yorkshire ICB,Child,Band 2a,3387,Final
202307,QOQ,Humber and North Yorkshire ICB,Child,Band 2b,1165,Final
202307,QOQ,Humber and North Yorkshire ICB,Child,Band 2c,19,Final
202307,QOQ,Humber and North Yorkshire ICB,Child,Band 3,92,Final
202307,QOQ,Humber and North Yorkshire ICB,Child,Other,5,Final
202307,QOQ,Humber and North Yorkshire ICB,Child,Urgent Treatment,1186,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Band 1,13886,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Band 2,34,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Band 2a,4577,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Band 2b,1333,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Band 2c,95,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Band 3,1087,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Other,64,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Urgent Treatment,2816,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Band 1,24288,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Band 2,41,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Band 2a,6084,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Band 2b,1822,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Band 2c,100,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Band 3,1138,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Other,67,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Urgent Treatment,3276,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Band 1,10402,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Band 2,7,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Band 2a,1507,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Band 2b,489,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Band 2c,5,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Band 3,51,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Other,3,Final
202307,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Urgent Treatment,460,Final
202307,QPM,Northamptonshire ICB,Adult,Band 1,11424,Final
202307,QPM,Northamptonshire ICB,Adult,Band 2,23,Final
202307,QPM,Northamptonshire ICB,Adult,Band 2a,4698,Final
202307,QPM,Northamptonshire ICB,Adult,Band 2b,1497,Final
202307,QPM,Northamptonshire ICB,Adult,Band 2c,58,Final
202307,QPM,Northamptonshire ICB,Adult,Band 3,1196,Final
202307,QPM,Northamptonshire ICB,Adult,Other,98,Final
202307,QPM,Northamptonshire ICB,Adult,Urgent Treatment,2406,Final
202307,QPM,Northamptonshire ICB,All,Band 1,19733,Final
202307,QPM,Northamptonshire ICB,All,Band 2,27,Final
202307,QPM,Northamptonshire ICB,All,Band 2a,6360,Final
202307,QPM,Northamptonshire ICB,All,Band 2b,2216,Final
202307,QPM,Northamptonshire ICB,All,Band 2c,68,Final
202307,QPM,Northamptonshire ICB,All,Band 3,1264,Final
202307,QPM,Northamptonshire ICB,All,Other,100,Final
202307,QPM,Northamptonshire ICB,All,Urgent Treatment,2894,Final
202307,QPM,Northamptonshire ICB,Child,Band 1,8309,Final
202307,QPM,Northamptonshire ICB,Child,Band 2,4,Final
202307,QPM,Northamptonshire ICB,Child,Band 2a,1662,Final
202307,QPM,Northamptonshire ICB,Child,Band 2b,719,Final
202307,QPM,Northamptonshire ICB,Child,Band 2c,10,Final
202307,QPM,Northamptonshire ICB,Child,Band 3,68,Final
202307,QPM,Northamptonshire ICB,Child,Other,2,Final
202307,QPM,Northamptonshire ICB,Child,Urgent Treatment,488,Final
202307,QR1,Gloucestershire ICB,Adult,Band 1,7569,Final
202307,QR1,Gloucestershire ICB,Adult,Band 2,30,Final
202307,QR1,Gloucestershire ICB,Adult,Band 2a,2938,Final
202307,QR1,Gloucestershire ICB,Adult,Band 2b,848,Final
202307,QR1,Gloucestershire ICB,Adult,Band 2c,71,Final
202307,QR1,Gloucestershire ICB,Adult,Band 3,643,Final
202307,QR1,Gloucestershire ICB,Adult,Other,74,Final
202307,QR1,Gloucestershire ICB,Adult,Urgent Treatment,1588,Final
202307,QR1,Gloucestershire ICB,All,Band 1,13900,Final
202307,QR1,Gloucestershire ICB,All,Band 2,47,Final
202307,QR1,Gloucestershire ICB,All,Band 2a,4031,Final
202307,QR1,Gloucestershire ICB,All,Band 2b,1208,Final
202307,QR1,Gloucestershire ICB,All,Band 2c,79,Final
202307,QR1,Gloucestershire ICB,All,Band 3,685,Final
202307,QR1,Gloucestershire ICB,All,Other,77,Final
202307,QR1,Gloucestershire ICB,All,Urgent Treatment,1921,Final
202307,QR1,Gloucestershire ICB,Child,Band 1,6331,Final
202307,QR1,Gloucestershire ICB,Child,Band 2,17,Final
202307,QR1,Gloucestershire ICB,Child,Band 2a,1093,Final
202307,QR1,Gloucestershire ICB,Child,Band 2b,360,Final
202307,QR1,Gloucestershire ICB,Child,Band 2c,8,Final
202307,QR1,Gloucestershire ICB,Child,Band 3,42,Final
202307,QR1,Gloucestershire ICB,Child,Other,3,Final
202307,QR1,Gloucestershire ICB,Child,Urgent Treatment,333,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Adult,Band 1,28858,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Adult,Band 2,96,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Adult,Band 2a,9287,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Adult,Band 2b,2883,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Adult,Band 2c,204,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Adult,Band 3,2841,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Adult,Other,137,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Adult,Urgent Treatment,7521,Final
202307,QRL,Hampshire and Isle Of Wight ICB,All,Band 1,47102,Final
202307,QRL,Hampshire and Isle Of Wight ICB,All,Band 2,130,Final
202307,QRL,Hampshire and Isle Of Wight ICB,All,Band 2a,12816,Final
202307,QRL,Hampshire and Isle Of Wight ICB,All,Band 2b,4166,Final
202307,QRL,Hampshire and Isle Of Wight ICB,All,Band 2c,227,Final
202307,QRL,Hampshire and Isle Of Wight ICB,All,Band 3,3025,Final
202307,QRL,Hampshire and Isle Of Wight ICB,All,Other,142,Final
202307,QRL,Hampshire and Isle Of Wight ICB,All,Urgent Treatment,8732,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Child,Band 1,18244,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Child,Band 2,34,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Child,Band 2a,3529,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Child,Band 2b,1283,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Child,Band 2c,23,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Child,Band 3,184,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Child,Other,5,Final
202307,QRL,Hampshire and Isle Of Wight ICB,Child,Urgent Treatment,1211,Final
202307,QRV,North West London ICB,Adult,Band 1,25994,Final
202307,QRV,North West London ICB,Adult,Band 2,30,Final
202307,QRV,North West London ICB,Adult,Band 2a,13349,Final
202307,QRV,North West London ICB,Adult,Band 2b,5088,Final
202307,QRV,North West London ICB,Adult,Band 2c,539,Final
202307,QRV,North West London ICB,Adult,Band 3,6787,Final
202307,QRV,North West London ICB,Adult,Other,226,Final
202307,QRV,North West London ICB,Adult,Urgent Treatment,12235,Final
202307,QRV,North West London ICB,All,Band 1,47019,Final
202307,QRV,North West London ICB,All,Band 2,72,Final
202307,QRV,North West London ICB,All,Band 2a,20494,Final
202307,QRV,North West London ICB,All,Band 2b,8838,Final
202307,QRV,North West London ICB,All,Band 2c,582,Final
202307,QRV,North West London ICB,All,Band 3,7143,Final
202307,QRV,North West London ICB,All,Other,228,Final
202307,QRV,North West London ICB,All,Urgent Treatment,14368,Final
202307,QRV,North West London ICB,Child,Band 1,21025,Final
202307,QRV,North West London ICB,Child,Band 2,42,Final
202307,QRV,North West London ICB,Child,Band 2a,7145,Final
202307,QRV,North West London ICB,Child,Band 2b,3750,Final
202307,QRV,North West London ICB,Child,Band 2c,43,Final
202307,QRV,North West London ICB,Child,Band 3,356,Final
202307,QRV,North West London ICB,Child,Other,2,Final
202307,QRV,North West London ICB,Child,Urgent Treatment,2133,Final
202307,QSL,Somerset ICB,Adult,Band 1,6788,Final
202307,QSL,Somerset ICB,Adult,Band 2,35,Final
202307,QSL,Somerset ICB,Adult,Band 2a,2666,Final
202307,QSL,Somerset ICB,Adult,Band 2b,716,Final
202307,QSL,Somerset ICB,Adult,Band 2c,65,Final
202307,QSL,Somerset ICB,Adult,Band 3,658,Final
202307,QSL,Somerset ICB,Adult,Other,66,Final
202307,QSL,Somerset ICB,Adult,Urgent Treatment,1616,Final
202307,QSL,Somerset ICB,All,Band 1,11520,Final
202307,QSL,Somerset ICB,All,Band 2,59,Final
202307,QSL,Somerset ICB,All,Band 2a,3472,Final
202307,QSL,Somerset ICB,All,Band 2b,913,Final
202307,QSL,Somerset ICB,All,Band 2c,73,Final
202307,QSL,Somerset ICB,All,Band 3,676,Final
